date,year,month,day,day_of_week,is_weekend,volume_millions,value_crores,avg_txn_value_inr
2021-02-27,2021,2,27,Saturday,1,78.99,2774.62,351.26
2021-02-28,2021,2,28,Sunday,1,78.92,2772.14,351.26
2021-03-01,2021,3,1,Monday,0,103.6,3573.68,344.95
2021-03-02,2021,3,2,Tuesday,0,106.25,3665.03,344.94
2021-03-03,2021,3,3,Wednesday,0,87.27,3010.28,344.94
2021-03-04,2021,3,4,Thursday,0,91.34,3150.67,344.94
2021-03-05,2021,3,5,Friday,0,99.19,3421.58,344.95
2021-03-06,2021,3,6,Saturday,1,77.54,2674.76,344.95
2021-03-07,2021,3,7,Sunday,1,73.76,2544.37,344.95
2021-03-08,2021,3,8,Monday,0,93.6,3228.48,344.92
2021-03-09,2021,3,9,Tuesday,0,88.06,3037.47,344.93
2021-03-10,2021,3,10,Wednesday,0,85.73,2957.27,344.95
2021-03-11,2021,3,11,Thursday,0,88.98,3069.26,344.94
2021-03-12,2021,3,12,Friday,0,92.06,3175.33,344.92
2021-03-13,2021,3,13,Saturday,1,78.04,2692.03,344.96
2021-03-14,2021,3,14,Sunday,1,73.68,2541.36,344.92
2021-03-15,2021,3,15,Monday,0,93.06,3210.01,344.94
2021-03-16,2021,3,16,Tuesday,0,88.87,3065.51,344.94
2021-03-17,2021,3,17,Wednesday,0,87.44,3016.07,344.93
2021-03-18,2021,3,18,Thursday,0,89.67,3093.18,344.95
2021-03-19,2021,3,19,Friday,0,93.92,3239.54,344.93
2021-03-20,2021,3,20,Saturday,1,77.21,2663.18,344.93
2021-03-21,2021,3,21,Sunday,1,71.35,2460.99,344.92
2021-03-22,2021,3,22,Monday,0,92.86,3203.19,344.95
2021-03-23,2021,3,23,Tuesday,0,93.25,3216.49,344.93
2021-03-24,2021,3,24,Wednesday,0,85.48,2948.46,344.93
2021-03-25,2021,3,25,Thursday,0,86.33,2977.87,344.94
2021-03-26,2021,3,26,Friday,0,96.53,3329.72,344.94
2021-03-27,2021,3,27,Saturday,1,75.38,2600.1,344.93
2021-03-28,2021,3,28,Sunday,1,75.83,2615.7,344.94
2021-03-29,2021,3,29,Monday,0,93.82,3236.27,344.94
2021-03-30,2021,3,30,Tuesday,0,103.27,3562.19,344.94
2021-03-31,2021,3,31,Wednesday,0,104.71,3612.0,344.95
2021-04-01,2021,4,1,Thursday,0,102.49,3525.4,343.98
2021-04-02,2021,4,2,Friday,0,108.61,3735.98,343.98
2021-04-03,2021,4,3,Saturday,1,76.61,2635.19,343.97
2021-04-04,2021,4,4,Sunday,1,79.85,2746.69,343.98
2021-04-05,2021,4,5,Monday,0,92.09,3167.7,343.98
2021-04-06,2021,4,6,Tuesday,0,85.47,2939.8,343.96
2021-04-07,2021,4,7,Wednesday,0,90.96,3128.91,343.99
2021-04-08,2021,4,8,Thursday,0,87.72,3017.4,343.98
2021-04-09,2021,4,9,Friday,0,89.34,3073.21,343.99
2021-04-10,2021,4,10,Saturday,1,77.07,2651.07,343.98
2021-04-11,2021,4,11,Sunday,1,73.42,2525.45,343.97
2021-04-12,2021,4,12,Monday,0,92.2,3171.53,343.98
2021-04-13,2021,4,13,Tuesday,0,88.92,3058.49,343.96
2021-04-14,2021,4,14,Wednesday,0,88.54,3045.64,343.98
2021-04-15,2021,4,15,Thursday,0,89.91,3092.79,343.99
2021-04-16,2021,4,16,Friday,0,93.93,3231.04,343.98
2021-04-17,2021,4,17,Saturday,1,76.19,2620.7,343.97
2021-04-18,2021,4,18,Sunday,1,74.15,2550.5,343.96
2021-04-19,2021,4,19,Monday,0,94.39,3246.87,343.98
2021-04-20,2021,4,20,Tuesday,0,89.67,3084.24,343.95
2021-04-21,2021,4,21,Wednesday,0,85.57,2943.35,343.97
2021-04-22,2021,4,22,Thursday,0,90.91,3126.99,343.97
2021-04-23,2021,4,23,Friday,0,93.67,3221.91,343.96
2021-04-24,2021,4,24,Saturday,1,76.97,2647.5,343.97
2021-04-25,2021,4,25,Sunday,1,75.8,2607.45,343.99
2021-04-26,2021,4,26,Monday,0,97.3,3346.75,343.96
2021-04-27,2021,4,27,Tuesday,0,87.45,3008.03,343.97
2021-04-28,2021,4,28,Wednesday,0,87.12,2996.6,343.96
2021-04-29,2021,4,29,Thursday,0,101.19,3480.55,343.96
2021-04-30,2021,4,30,Friday,0,108.42,3729.51,343.99
2021-05-01,2021,5,1,Saturday,1,82.24,2825.95,343.62
2021-05-02,2021,5,2,Sunday,1,75.42,2591.57,343.62
2021-05-03,2021,5,3,Monday,0,83.33,2863.32,343.61
2021-05-04,2021,5,4,Tuesday,0,79.2,2721.55,343.63
2021-05-05,2021,5,5,Wednesday,0,84.16,2891.77,343.6
2021-05-06,2021,5,6,Thursday,0,86.02,2955.9,343.63
2021-05-07,2021,5,7,Friday,0,88.11,3027.73,343.63
2021-05-08,2021,5,8,Saturday,1,69.13,2375.63,343.65
2021-05-09,2021,5,9,Sunday,1,69.72,2395.78,343.63
2021-05-10,2021,5,10,Monday,0,88.77,3050.2,343.61
2021-05-11,2021,5,11,Tuesday,0,79.55,2733.39,343.61
2021-05-12,2021,5,12,Wednesday,0,82.41,2831.72,343.61
2021-05-13,2021,5,13,Thursday,0,84.22,2893.87,343.61
2021-05-14,2021,5,14,Friday,0,89.6,3078.81,343.62
2021-05-15,2021,5,15,Saturday,1,70.01,2405.86,343.65
2021-05-16,2021,5,16,Sunday,1,72.01,2474.31,343.61
2021-05-17,2021,5,17,Monday,0,79.28,2724.18,343.62
2021-05-18,2021,5,18,Tuesday,0,83.49,2868.79,343.61
2021-05-19,2021,5,19,Wednesday,0,80.22,2756.44,343.61
2021-05-20,2021,5,20,Thursday,0,77.33,2657.2,343.62
2021-05-21,2021,5,21,Friday,0,89.62,3079.66,343.64
2021-05-22,2021,5,22,Saturday,1,72.92,2505.74,343.63
2021-05-23,2021,5,23,Sunday,1,69.21,2378.28,343.63
2021-05-24,2021,5,24,Monday,0,88.25,3032.57,343.63
2021-05-25,2021,5,25,Tuesday,0,85.78,2947.61,343.62
2021-05-26,2021,5,26,Wednesday,0,85.05,2922.52,343.62
2021-05-27,2021,5,27,Thursday,0,85.85,2949.94,343.62
2021-05-28,2021,5,28,Friday,0,90.19,3099.14,343.62
2021-05-29,2021,5,29,Saturday,1,69.73,2396.23,343.64
2021-05-30,2021,5,30,Sunday,1,75.46,2592.96,343.62
2021-05-31,2021,5,31,Monday,0,98.11,3371.15,343.61
2021-06-01,2021,6,1,Tuesday,0,104.7,3594.0,343.27
2021-06-02,2021,6,2,Wednesday,0,114.42,3927.43,343.25
2021-06-03,2021,6,3,Thursday,0,92.92,3189.41,343.24
2021-06-04,2021,6,4,Friday,0,101.23,3474.69,343.25
2021-06-05,2021,6,5,Saturday,1,80.94,2778.43,343.27
2021-06-06,2021,6,6,Sunday,1,79.52,2729.58,343.26
2021-06-07,2021,6,7,Monday,0,102.83,3529.7,343.26
2021-06-08,2021,6,8,Tuesday,0,91.67,3146.44,343.24
2021-06-09,2021,6,9,Wednesday,0,93.96,3225.05,343.24
2021-06-10,2021,6,10,Thursday,0,91.33,3134.92,343.25
2021-06-11,2021,6,11,Friday,0,97.18,3335.87,343.27
2021-06-12,2021,6,12,Saturday,1,77.68,2666.54,343.27
2021-06-13,2021,6,13,Sunday,1,79.29,2721.82,343.27
2021-06-14,2021,6,14,Monday,0,96.88,3325.36,343.25
2021-06-15,2021,6,15,Tuesday,0,91.47,3139.73,343.25
2021-06-16,2021,6,16,Wednesday,0,89.47,3071.06,343.25
2021-06-17,2021,6,17,Thursday,0,93.18,3198.34,343.24
2021-06-18,2021,6,18,Friday,0,96.67,3318.1,343.24
2021-06-19,2021,6,19,Saturday,1,81.53,2798.49,343.25
2021-06-20,2021,6,20,Sunday,1,79.63,2733.31,343.25
2021-06-21,2021,6,21,Monday,0,94.0,3226.45,343.24
2021-06-22,2021,6,22,Tuesday,0,92.54,3176.59,343.27
2021-06-23,2021,6,23,Wednesday,0,91.3,3133.98,343.26
2021-06-24,2021,6,24,Thursday,0,94.3,3237.03,343.27
2021-06-25,2021,6,25,Friday,0,104.64,3591.78,343.25
2021-06-26,2021,6,26,Saturday,1,74.14,2545.01,343.27
2021-06-27,2021,6,27,Sunday,1,79.72,2736.45,343.26
2021-06-28,2021,6,28,Monday,0,97.63,3351.25,343.26
2021-06-29,2021,6,29,Tuesday,0,109.58,3761.55,343.27
2021-06-30,2021,6,30,Wednesday,0,108.11,3710.87,343.25
2021-07-01,2021,7,1,Thursday,0,117.59,3982.43,338.67
2021-07-02,2021,7,2,Friday,0,128.78,4361.29,338.66
2021-07-03,2021,7,3,Saturday,1,86.42,2926.86,338.68
2021-07-04,2021,7,4,Sunday,1,92.3,3125.83,338.66
2021-07-05,2021,7,5,Monday,0,109.91,3722.31,338.67
2021-07-06,2021,7,6,Tuesday,0,110.58,3744.98,338.67
2021-07-07,2021,7,7,Wednesday,0,104.42,3536.46,338.68
2021-07-08,2021,7,8,Thursday,0,102.39,3467.61,338.67
2021-07-09,2021,7,9,Friday,0,108.23,3665.45,338.67
2021-07-10,2021,7,10,Saturday,1,83.26,2819.82,338.68
2021-07-11,2021,7,11,Sunday,1,83.95,2843.09,338.66
2021-07-12,2021,7,12,Monday,0,110.68,3748.44,338.67
2021-07-13,2021,7,13,Tuesday,0,106.21,3596.97,338.67
2021-07-14,2021,7,14,Wednesday,0,99.65,3374.84,338.67
2021-07-15,2021,7,15,Thursday,0,107.42,3638.03,338.67
2021-07-16,2021,7,16,Friday,0,111.47,3774.99,338.66
2021-07-17,2021,7,17,Saturday,1,89.38,3027.07,338.67
2021-07-18,2021,7,18,Sunday,1,93.98,3182.83,338.67
2021-07-19,2021,7,19,Monday,0,112.66,3815.37,338.66
2021-07-20,2021,7,20,Tuesday,0,103.77,3514.36,338.67
2021-07-21,2021,7,21,Wednesday,0,101.82,3448.18,338.65
2021-07-22,2021,7,22,Thursday,0,97.86,3314.19,338.67
2021-07-23,2021,7,23,Friday,0,110.72,3749.9,338.68
2021-07-24,2021,7,24,Saturday,1,88.26,2989.03,338.66
2021-07-25,2021,7,25,Sunday,1,85.82,2906.54,338.68
2021-07-26,2021,7,26,Monday,0,109.43,3706.1,338.67
2021-07-27,2021,7,27,Tuesday,0,104.85,3551.07,338.68
2021-07-28,2021,7,28,Wednesday,0,103.91,3519.0,338.66
2021-07-29,2021,7,29,Thursday,0,102.57,3473.82,338.68
2021-07-30,2021,7,30,Friday,0,130.54,4420.9,338.66
2021-07-31,2021,7,31,Saturday,1,103.85,3517.21,338.68
2021-08-01,2021,8,1,Sunday,1,107.78,3646.74,338.35
2021-08-02,2021,8,2,Monday,0,144.05,4873.97,338.35
2021-08-03,2021,8,3,Tuesday,0,114.33,3868.52,338.36
2021-08-04,2021,8,4,Wednesday,0,114.74,3882.19,338.35
2021-08-05,2021,8,5,Thursday,0,117.11,3962.44,338.35
2021-08-06,2021,8,6,Friday,0,124.65,4217.55,338.35
2021-08-07,2021,8,7,Saturday,1,100.75,3408.95,338.36
2021-08-08,2021,8,8,Sunday,1,98.46,3331.42,338.35
2021-08-09,2021,8,9,Monday,0,118.3,4002.71,338.35
2021-08-10,2021,8,10,Tuesday,0,115.91,3922.08,338.37
2021-08-11,2021,8,11,Wednesday,0,110.74,3746.87,338.35
2021-08-12,2021,8,12,Thursday,0,115.04,3892.64,338.37
2021-08-13,2021,8,13,Friday,0,123.73,4186.53,338.36
2021-08-14,2021,8,14,Saturday,1,96.75,3273.78,338.38
2021-08-15,2021,8,15,Sunday,1,97.03,3283.04,338.35
2021-08-16,2021,8,16,Monday,0,113.93,3854.95,338.36
2021-08-17,2021,8,17,Tuesday,0,112.78,3816.13,338.37
2021-08-18,2021,8,18,Wednesday,0,114.99,3890.81,338.36
2021-08-19,2021,8,19,Thursday,0,115.22,3898.61,338.36
2021-08-20,2021,8,20,Friday,0,120.31,4070.78,338.36
2021-08-21,2021,8,21,Saturday,1,101.82,3445.33,338.37
2021-08-22,2021,8,22,Sunday,1,94.49,3197.18,338.36
2021-08-23,2021,8,23,Monday,0,123.74,4186.84,338.36
2021-08-24,2021,8,24,Tuesday,0,116.14,3929.73,338.36
2021-08-25,2021,8,25,Wednesday,0,112.45,3804.78,338.35
2021-08-26,2021,8,26,Thursday,0,120.78,4086.65,338.35
2021-08-27,2021,8,27,Friday,0,119.74,4051.46,338.35
2021-08-28,2021,8,28,Saturday,1,100.63,3404.99,338.37
2021-08-29,2021,8,29,Sunday,1,100.91,3414.47,338.37
2021-08-30,2021,8,30,Monday,0,135.81,4595.33,338.36
2021-08-31,2021,8,31,Tuesday,0,137.38,4648.4,338.36
2021-09-01,2021,9,1,Wednesday,0,138.94,4701.32,338.37
2021-09-02,2021,9,2,Thursday,0,141.21,4777.87,338.35
2021-09-03,2021,9,3,Friday,0,132.42,4480.69,338.37
2021-09-04,2021,9,4,Saturday,1,102.98,3484.55,338.37
2021-09-05,2021,9,5,Sunday,1,106.43,3601.34,338.38
2021-09-06,2021,9,6,Monday,0,130.72,4423.0,338.36
2021-09-07,2021,9,7,Tuesday,0,115.35,3902.93,338.36
2021-09-08,2021,9,8,Wednesday,0,126.5,4280.18,338.35
2021-09-09,2021,9,9,Thursday,0,115.66,3913.57,338.37
2021-09-10,2021,9,10,Friday,0,135.24,4576.11,338.37
2021-09-11,2021,9,11,Saturday,1,107.59,3640.38,338.36
2021-09-12,2021,9,12,Sunday,1,99.49,3366.34,338.36
2021-09-13,2021,9,13,Monday,0,126.32,4274.19,338.36
2021-09-14,2021,9,14,Tuesday,0,117.7,3982.37,338.35
2021-09-15,2021,9,15,Wednesday,0,120.95,4092.44,338.36
2021-09-16,2021,9,16,Thursday,0,120.61,4080.94,338.36
2021-09-17,2021,9,17,Friday,0,134.32,4544.86,338.36
2021-09-18,2021,9,18,Saturday,1,108.26,3663.06,338.36
2021-09-19,2021,9,19,Sunday,1,108.57,3673.61,338.36
2021-09-20,2021,9,20,Monday,0,125.77,4255.48,338.35
2021-09-21,2021,9,21,Tuesday,0,120.97,4093.15,338.36
2021-09-22,2021,9,22,Wednesday,0,115.59,3910.98,338.35
2021-09-23,2021,9,23,Thursday,0,118.79,4019.42,338.36
2021-09-24,2021,9,24,Friday,0,135.0,4567.75,338.35
2021-09-25,2021,9,25,Saturday,1,109.37,3700.79,338.37
2021-09-26,2021,9,26,Sunday,1,98.97,3348.62,338.35
2021-09-27,2021,9,27,Monday,0,125.66,4251.74,338.35
2021-09-28,2021,9,28,Tuesday,0,121.64,4115.74,338.35
2021-09-29,2021,9,29,Wednesday,0,141.17,4776.66,338.36
2021-09-30,2021,9,30,Thursday,0,136.59,4621.8,338.37
2021-10-01,2021,10,1,Friday,0,171.0,5804.82,339.46
2021-10-02,2021,10,2,Saturday,1,130.79,4439.9,339.47
2021-10-03,2021,10,3,Sunday,1,115.61,3924.45,339.46
2021-10-04,2021,10,4,Monday,0,145.11,4926.03,339.47
2021-10-05,2021,10,5,Tuesday,0,136.11,4620.24,339.45
2021-10-06,2021,10,6,Wednesday,0,134.3,4558.88,339.45
2021-10-07,2021,10,7,Thursday,0,135.63,4604.17,339.47
2021-10-08,2021,10,8,Friday,0,146.61,4976.66,339.45
2021-10-09,2021,10,9,Saturday,1,114.16,3875.18,339.45
2021-10-10,2021,10,10,Sunday,1,114.61,3890.59,339.46
2021-10-11,2021,10,11,Monday,0,149.41,5071.86,339.46
2021-10-12,2021,10,12,Tuesday,0,138.37,4697.09,339.46
2021-10-13,2021,10,13,Wednesday,0,134.87,4578.41,339.47
2021-10-14,2021,10,14,Thursday,0,138.93,4715.94,339.45
2021-10-15,2021,10,15,Friday,0,160.16,5436.91,339.47
2021-10-16,2021,10,16,Saturday,1,132.5,4497.93,339.47
2021-10-17,2021,10,17,Sunday,1,128.9,4375.44,339.44
2021-10-18,2021,10,18,Monday,0,156.69,5319.0,339.46
2021-10-19,2021,10,19,Tuesday,0,151.7,5149.54,339.46
2021-10-20,2021,10,20,Wednesday,0,142.63,4841.83,339.47
2021-10-21,2021,10,21,Thursday,0,144.63,4909.53,339.45
2021-10-22,2021,10,22,Friday,0,156.3,5305.79,339.46
2021-10-23,2021,10,23,Saturday,1,127.88,4340.89,339.45
2021-10-24,2021,10,24,Sunday,1,135.02,4583.2,339.45
2021-10-25,2021,10,25,Monday,0,167.19,5675.49,339.46
2021-10-26,2021,10,26,Tuesday,0,138.69,4707.78,339.45
2021-10-27,2021,10,27,Wednesday,0,138.13,4688.76,339.45
2021-10-28,2021,10,28,Thursday,0,128.73,4369.76,339.45
2021-10-29,2021,10,29,Friday,0,144.75,4913.7,339.46
2021-10-30,2021,10,30,Saturday,1,129.32,4389.87,339.46
2021-10-31,2021,10,31,Sunday,1,130.1,4416.48,339.47
2021-11-01,2021,11,1,Monday,0,167.69,5692.05,339.44
2021-11-02,2021,11,2,Tuesday,0,158.21,5370.02,339.42
2021-11-03,2021,11,3,Wednesday,0,131.26,4455.41,339.43
2021-11-04,2021,11,4,Thursday,0,142.68,4842.94,339.43
2021-11-05,2021,11,5,Friday,0,146.22,4963.16,339.43
2021-11-06,2021,11,6,Saturday,1,119.62,4060.16,339.42
2021-11-07,2021,11,7,Sunday,1,127.3,4320.89,339.43
2021-11-08,2021,11,8,Monday,0,142.68,4842.86,339.42
2021-11-09,2021,11,9,Tuesday,0,128.95,4377.11,339.44
2021-11-10,2021,11,10,Wednesday,0,138.35,4696.03,339.43
2021-11-11,2021,11,11,Thursday,0,144.16,4893.11,339.42
2021-11-12,2021,11,12,Friday,0,158.91,5393.88,339.43
2021-11-13,2021,11,13,Saturday,1,113.47,3851.45,339.42
2021-11-14,2021,11,14,Sunday,1,120.69,4096.75,339.44
2021-11-15,2021,11,15,Monday,0,159.03,5398.12,339.44
2021-11-16,2021,11,16,Tuesday,0,153.01,5193.77,339.44
2021-11-17,2021,11,17,Wednesday,0,165.68,5623.67,339.43
2021-11-18,2021,11,18,Thursday,0,146.58,4975.4,339.43
2021-11-19,2021,11,19,Friday,0,166.95,5666.82,339.43
2021-11-20,2021,11,20,Saturday,1,132.63,4501.89,339.43
2021-11-21,2021,11,21,Sunday,1,135.48,4598.5,339.42
2021-11-22,2021,11,22,Monday,0,161.63,5486.17,339.43
2021-11-23,2021,11,23,Tuesday,0,154.92,5258.48,339.43
2021-11-24,2021,11,24,Wednesday,0,151.7,5149.11,339.43
2021-11-25,2021,11,25,Thursday,0,154.74,5252.4,339.43
2021-11-26,2021,11,26,Friday,0,149.27,5066.83,339.44
2021-11-27,2021,11,27,Saturday,1,121.22,4114.49,339.42
2021-11-28,2021,11,28,Sunday,1,117.07,3973.65,339.43
2021-11-29,2021,11,29,Monday,0,170.32,5781.15,339.43
2021-11-30,2021,11,30,Tuesday,0,160.34,5442.38,339.43
2021-12-01,2021,12,1,Wednesday,0,174.9,5892.09,336.88
2021-12-02,2021,12,2,Thursday,0,168.93,5690.76,336.87
2021-12-03,2021,12,3,Friday,0,151.06,5089.0,336.89
2021-12-04,2021,12,4,Saturday,1,130.62,4400.34,336.88
2021-12-05,2021,12,5,Sunday,1,121.05,4078.04,336.89
2021-12-06,2021,12,6,Monday,0,151.59,5106.73,336.88
2021-12-07,2021,12,7,Tuesday,0,144.49,4867.56,336.88
2021-12-08,2021,12,8,Wednesday,0,153.19,5160.49,336.87
2021-12-09,2021,12,9,Thursday,0,137.69,4638.59,336.89
2021-12-10,2021,12,10,Friday,0,172.74,5819.15,336.87
2021-12-11,2021,12,11,Saturday,1,129.71,4369.73,336.88
2021-12-12,2021,12,12,Sunday,1,126.04,4245.9,336.87
2021-12-13,2021,12,13,Monday,0,154.23,5195.77,336.88
2021-12-14,2021,12,14,Tuesday,0,148.38,4998.59,336.88
2021-12-15,2021,12,15,Wednesday,0,149.42,5033.61,336.88
2021-12-16,2021,12,16,Thursday,0,149.97,5052.06,336.87
2021-12-17,2021,12,17,Friday,0,161.34,5435.23,336.88
2021-12-18,2021,12,18,Saturday,1,125.45,4226.03,336.87
2021-12-19,2021,12,19,Sunday,1,124.18,4183.37,336.88
2021-12-20,2021,12,20,Monday,0,153.81,5181.44,336.87
2021-12-21,2021,12,21,Tuesday,0,146.26,4927.15,336.88
2021-12-22,2021,12,22,Wednesday,0,152.12,5124.7,336.89
2021-12-23,2021,12,23,Thursday,0,149.74,5044.38,336.88
2021-12-24,2021,12,24,Friday,0,145.91,4915.43,336.88
2021-12-25,2021,12,25,Saturday,1,127.95,4310.23,336.87
2021-12-26,2021,12,26,Sunday,1,125.91,4241.66,336.88
2021-12-27,2021,12,27,Monday,0,154.39,5201.15,336.88
2021-12-28,2021,12,28,Tuesday,0,145.4,4898.36,336.89
2021-12-29,2021,12,29,Wednesday,0,152.08,5123.27,336.88
2021-12-30,2021,12,30,Thursday,0,174.0,5861.56,336.87
2021-12-31,2021,12,31,Friday,0,178.8,6023.36,336.88
2022-01-01,2022,1,1,Saturday,1,147.85,4965.71,335.86
2022-01-02,2022,1,2,Sunday,1,140.75,4727.5,335.88
2022-01-03,2022,1,3,Monday,0,150.39,5051.19,335.87
2022-01-04,2022,1,4,Tuesday,0,146.3,4913.91,335.88
2022-01-05,2022,1,5,Wednesday,0,152.96,5137.63,335.88
2022-01-06,2022,1,6,Thursday,0,153.37,5151.26,335.87
2022-01-07,2022,1,7,Friday,0,163.33,5485.8,335.87
2022-01-08,2022,1,8,Saturday,1,129.98,4365.79,335.88
2022-01-09,2022,1,9,Sunday,1,129.05,4334.41,335.87
2022-01-10,2022,1,10,Monday,0,153.69,5162.09,335.88
2022-01-11,2022,1,11,Tuesday,0,151.04,5072.96,335.87
2022-01-12,2022,1,12,Wednesday,0,152.69,5128.32,335.86
2022-01-13,2022,1,13,Thursday,0,152.48,5121.39,335.87
2022-01-14,2022,1,14,Friday,0,166.35,5587.33,335.88
2022-01-15,2022,1,15,Saturday,1,129.91,4363.27,335.87
2022-01-16,2022,1,16,Sunday,1,128.31,4309.66,335.88
2022-01-17,2022,1,17,Monday,0,161.35,5419.25,335.87
2022-01-18,2022,1,18,Tuesday,0,148.99,5004.08,335.87
2022-01-19,2022,1,19,Wednesday,0,145.16,4875.57,335.88
2022-01-20,2022,1,20,Thursday,0,148.38,4983.57,335.87
2022-01-21,2022,1,21,Friday,0,157.7,5296.79,335.88
2022-01-22,2022,1,22,Saturday,1,123.72,4155.41,335.87
2022-01-23,2022,1,23,Sunday,1,126.09,4235.14,335.88
2022-01-24,2022,1,24,Monday,0,153.02,5139.41,335.87
2022-01-25,2022,1,25,Tuesday,0,147.73,4961.8,335.87
2022-01-26,2022,1,26,Wednesday,0,140.64,4723.56,335.86
2022-01-27,2022,1,27,Thursday,0,150.06,5040.11,335.87
2022-01-28,2022,1,28,Friday,0,161.04,5408.89,335.87
2022-01-29,2022,1,29,Saturday,1,123.09,4134.09,335.86
2022-01-30,2022,1,30,Sunday,1,149.14,5009.29,335.88
2022-01-31,2022,1,31,Monday,0,184.87,6209.23,335.87
2022-02-01,2022,2,1,Tuesday,0,176.98,5946.48,336.0
2022-02-02,2022,2,2,Wednesday,0,181.7,6104.83,335.98
2022-02-03,2022,2,3,Thursday,0,157.97,5307.5,335.98
2022-02-04,2022,2,4,Friday,0,170.07,5714.29,336.0
2022-02-05,2022,2,5,Saturday,1,141.47,4753.12,335.98
2022-02-06,2022,2,6,Sunday,1,136.5,4586.34,336.0
2022-02-07,2022,2,7,Monday,0,168.5,5661.39,335.99
2022-02-08,2022,2,8,Tuesday,0,151.98,5106.26,335.98
2022-02-09,2022,2,9,Wednesday,0,164.78,5536.42,335.99
2022-02-10,2022,2,10,Thursday,0,155.68,5230.88,336.0
2022-02-11,2022,2,11,Friday,0,174.92,5877.25,336.0
2022-02-12,2022,2,12,Saturday,1,138.79,4663.14,335.99
2022-02-13,2022,2,13,Sunday,1,144.04,4839.7,336.0
2022-02-14,2022,2,14,Monday,0,163.43,5491.18,336.0
2022-02-15,2022,2,15,Tuesday,0,147.05,4940.72,335.99
2022-02-16,2022,2,16,Wednesday,0,162.59,5462.82,335.99
2022-02-17,2022,2,17,Thursday,0,170.43,5726.31,335.99
2022-02-18,2022,2,18,Friday,0,180.64,6069.42,336.0
2022-02-19,2022,2,19,Saturday,1,138.46,4652.1,335.99
2022-02-20,2022,2,20,Sunday,1,135.06,4537.8,335.98
2022-02-21,2022,2,21,Monday,0,173.7,5836.05,335.98
2022-02-22,2022,2,22,Tuesday,0,156.97,5274.18,336.0
2022-02-23,2022,2,23,Wednesday,0,164.01,5510.5,335.99
2022-02-24,2022,2,24,Thursday,0,164.15,5515.24,335.99
2022-02-25,2022,2,25,Friday,0,179.78,6040.28,335.98
2022-02-26,2022,2,26,Saturday,1,150.83,5067.71,335.99
2022-02-27,2022,2,27,Sunday,1,160.25,5384.17,335.99
2022-02-28,2022,2,28,Monday,0,192.41,6464.78,335.99
2022-03-01,2022,3,1,Tuesday,0,200.33,6708.99,334.9
2022-03-02,2022,3,2,Wednesday,0,189.85,6357.81,334.89
2022-03-03,2022,3,3,Thursday,0,170.7,5716.71,334.9
2022-03-04,2022,3,4,Friday,0,186.14,6233.77,334.9
2022-03-05,2022,3,5,Saturday,1,145.44,4870.83,334.9
2022-03-06,2022,3,6,Sunday,1,148.98,4989.31,334.9
2022-03-07,2022,3,7,Monday,0,178.75,5986.26,334.9
2022-03-08,2022,3,8,Tuesday,0,180.2,6034.74,334.89
2022-03-09,2022,3,9,Wednesday,0,174.34,5838.42,334.89
2022-03-10,2022,3,10,Thursday,0,174.29,5836.76,334.89
2022-03-11,2022,3,11,Friday,0,186.57,6248.03,334.89
2022-03-12,2022,3,12,Saturday,1,149.0,4989.81,334.89
2022-03-13,2022,3,13,Sunday,1,152.5,5107.15,334.9
2022-03-14,2022,3,14,Monday,0,178.52,5978.43,334.89
2022-03-15,2022,3,15,Tuesday,0,170.89,5723.12,334.9
2022-03-16,2022,3,16,Wednesday,0,172.75,5785.19,334.89
2022-03-17,2022,3,17,Thursday,0,167.3,5602.66,334.89
2022-03-18,2022,3,18,Friday,0,184.0,6161.96,334.89
2022-03-19,2022,3,19,Saturday,1,145.69,4879.22,334.9
2022-03-20,2022,3,20,Sunday,1,152.76,5115.78,334.89
2022-03-21,2022,3,21,Monday,0,184.43,6176.29,334.89
2022-03-22,2022,3,22,Tuesday,0,175.35,5872.29,334.89
2022-03-23,2022,3,23,Wednesday,0,178.79,5987.42,334.89
2022-03-24,2022,3,24,Thursday,0,173.62,5814.33,334.89
2022-03-25,2022,3,25,Friday,0,190.32,6373.85,334.9
2022-03-26,2022,3,26,Saturday,1,147.65,4944.55,334.88
2022-03-27,2022,3,27,Sunday,1,149.57,5009.11,334.9
2022-03-28,2022,3,28,Monday,0,180.0,6028.24,334.9
2022-03-29,2022,3,29,Tuesday,0,161.58,5411.22,334.89
2022-03-30,2022,3,30,Wednesday,0,199.68,6687.1,334.89
2022-03-31,2022,3,31,Thursday,0,209.04,7000.72,334.9
2022-04-01,2022,4,1,Friday,0,236.96,8110.84,342.29
2022-04-02,2022,4,2,Saturday,1,188.01,6435.47,342.29
2022-04-03,2022,4,3,Sunday,1,165.0,5647.77,342.29
2022-04-04,2022,4,4,Monday,0,195.79,6701.93,342.3
2022-04-05,2022,4,5,Tuesday,0,187.1,6404.35,342.3
2022-04-06,2022,4,6,Wednesday,0,182.55,6248.7,342.3
2022-04-07,2022,4,7,Thursday,0,184.24,6306.3,342.29
2022-04-08,2022,4,8,Friday,0,204.32,6993.61,342.29
2022-04-09,2022,4,9,Saturday,1,164.82,5641.61,342.29
2022-04-10,2022,4,10,Sunday,1,157.32,5385.03,342.3
2022-04-11,2022,4,11,Monday,0,192.79,6599.01,342.29
2022-04-12,2022,4,12,Tuesday,0,186.0,6366.77,342.3
